PRODUCT_NAME,ADDED_SUGARS_100G,ALCOHOL_100G,ALPHA_LINOLENIC_ACID_100G,BIOTIN_100G,BUTYRIC_ACID_100G,CALCIUM_100G,CARBOHYDRATES_100G,CARBON_FOOTPRINT_100G,CARBON_FOOTPRINT_FROM_MEAT_OR_FISH_100G,CHLORIDE_100G,CHOLESTEROL_100G,CHROMIUM_100G,COCOA_100G,COPPER_100G,COUNTRIES_EN,ECOSCORE_GRADE,ECOSCORE_SCORE,ENERGY_100G,ENERGY_FROM_FAT_100G,ENERGY_KCAL_100G,ENERGY_KJ_100G,FAT_100G,FIBER_100G,FLUORIDE_100G,FOLATES_100G,FRUCTOSE_100G,FRUITS_VEGETABLES_NUTS_100G,FRUITS_VEGETABLES_NUTS_DRIED_100G,FRUITS_VEGETABLES_NUTS_ESTIMATE_100G,FRUITS_VEGETABLES_NUTS_ESTIMATE_FROM_INGREDIENTS_100G,GLUCOSE_100G,INSOLUBLE_FIBER_100G,IODINE_100G,IRON_100G,ISO3,LACTOSE_100G,LINOLEIC_ACID_100G,MAGNESIUM_100G,MALTODEXTRINS_100G,MANGANESE_100G,MOLYBDENUM_100G,MONOUNSATURATED_FAT_100G,NUTRISCORE_GRADE,NUTRISCORE_SCORE,NUTRITION_SCORE_FR_100G,OLEIC_ACID_100G,OMEGA_3_FAT_100G,OMEGA_6_FAT_100G,PANTOTHENIC_ACID_100G,PHOSPHORUS_100G,PHYLLOQUINONE_100G,PIB,POLYUNSATURATED_FAT_100G,POTASSIUM_100G,PROTEINS_100G,SALT_100G,SATURATED_FAT_100G,SELENIUM_100G,SODIUM_100G,SOLUBLE_FIBER_100G,STARCH_100G,SUCROSE_100G,SUGARS_100G,TRANS_FAT_100G,UNSATURATED_FAT_100G,VITAMIN_A_100G,VITAMIN_B12_100G,VITAMIN_B1_100G,VITAMIN_B2_100G,VITAMIN_B6_100G,VITAMIN_B9_100G,VITAMIN_C_100G,VITAMIN_D_100G,VITAMIN_E_100G,VITAMIN_K_100G,VITAMIN_PP_100G,ZINC_100G
ORGANIC PESTO WITH TOFU,0.0,0.0,0.0,0.0,0.0,0.0,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRANCE,7,0.0,2686.0,0.0,642.0,0.0,62.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2639008701648.0,0.0,0.0,6.3,2.4,9.7,0.0,0.96,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOFU NATURE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNITED STATES,7,0.0,540.0,0.0,129.100006103516,0.0,7.09000015258789,5.19000005722046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21060473613000.0,0.0,0.0,13.7299995422363,0.0,1.04999995231628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOFU FUME,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNITED STATES,7,0.0,644.0,0.0,154.0,0.0,9.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21060473613000.0,0.0,0.0,16.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOFU FIRM,0.0,0.0,0.0,0.0,0.0,0.127,2.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNITED STATES,7,0.0,372.0,0.0,89.0,0.0,3.8,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00137,USA,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21060473613000.0,2.53,0.0,8.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOFU DE GRAINES DE CITROUILLES ORIGINALE,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CANADA,7,0.0,1339.0,0.0,320.0,0.0,28.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647598402303.0,0.0,0.0,18.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORGANIC TOFU,0.0,0.0,0.0,0.0,0.0,0.0,2.381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNITED STATES,2,77.0,299.0,0.0,71.4286,0.0,3.5714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21060473613000.0,0.0,0.0,7.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOFU PAD THAI,0.0,0.0,0.0,0.0,0.0,0.0,26.765799256506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNITED STATES,7,0.0,669.0,0.0,159.85130111524,0.0,4.089219330855,1.4869888475836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21060473613000.0,0.0,0.0,4.8327137546468,0.64126394052045,0.55762081784387,0.0,0.25650557620818,0.0,0.0,0.0,9.6654275092937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SILKEN TOFU,0.0,0.0,0.0,0.0,0.0,0.0,2.3529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNITED STATES,2,79.0,197.0,0.0,47.058823529412,0.0,2.3529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21060473613000.0,0.0,0.0,4.7058823529412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACKED TOFU,0.0,0.0,0.0,0.0,0.0,0.0,8.0808080808081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNITED STATES,7,0.0,761.0,0.0,181.81818181818,0.0,9.0909090909091,2.020202020202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21060473613000.0,0.0,0.0,17.171717171717,0.6060606060606,1.5151515151515,0.0,0.24242424242424,0.0,0.0,0.0,4.040404040404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAKED TERIYAKI SUPER FIRM TOFU,0.0,0.0,0.0,0.0,0.0,0.0,6.0606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNITED STATES,7,0.0,592.0,0.0,141.41414141414,0.0,7.0707070707071,2.020202020202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21060473613000.0,0.0,0.0,14.141414141414,0.85858585858585,1.5151515151515,0.0,0.34343434343434,0.0,0.0,0.0,4.040404040404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EDAMAME + TOFU PONZU BOWL WITH CABBAGE AND PICKLED GINGER,0.0,0.0,0.0,0.0,0.0,0.102,12.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNITED STATES,7,0.0,481.0,0.0,115.0,0.0,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00138,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21060473613000.0,0.0,0.0,5.88,0.875,0.26,0.0,0.35,0.0,0.0,0.0,1.28,0.0,0.0,7.8e-06,0.0,0.0,0.0,0.0,0.0,0.0184,0.0,0.0,0.0,0.0,0.0
EDAMAME + TOFU PONZU BOWL WITH CABBAGE AND PICKLED GINGER,0.0,0.0,0.0,0.0,0.0,0.112,11.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNITED STATES,7,0.0,456.0,0.0,109.0,0.0,4.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00126,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21060473613000.0,0.0,0.0,6.42,0.895,0.28,0.0,0.358,0.0,0.0,0.0,1.4,0.0,0.0,8.4e-06,0.0,0.0,0.0,0.0,0.0,0.0101,0.0,0.0,0.0,0.0,0.0
TOFU EXTRA FIRM,0.0,0.0,0.0,0.0,0.0,0.071,3.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNITED STATES,7,0.0,393.0,0.0,94.0,0.0,4.71,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00169,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,21060473613000.0,0.0,0.082,10.59,0.045,0.59,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOFU FIRM,0.0,0.0,0.0,0.0,0.0,0.127,2.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNITED STATES,7,0.0,372.0,0.0,89.0,0.0,3.8,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00137,USA,0.0,0.0,0.0,0.0,0.0,0.0,1.27,1,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,21060473613000.0,2.53,0.0,8.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORGANIC TOFU EXTRA FIRM,0.0,0.0,0.0,0.0,0.0,0.118,3.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNITED STATES,2,77.0,443.0,0.0,106.0,0.0,5.29,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00169,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,21060473613000.0,0.0,0.0,10.6,0.0441,0.588,0.0,0.0176,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INSTANT TOFU MISO SOUP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNITED STATES,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21060473613000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOFU FUMESSE,0.0,0.0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNITED STATES,7,0.0,1113.0,0.0,266.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21060473613000.0,0.0,0.0,15.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOFU A LA JAPONAISE,0.0,0.0,0.0,0.0,0.0,0.0,2.70000004768372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNITED STATES,7,0.0,862.0,0.0,206.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21060473613000.0,0.0,0.0,19.0,0.0,2.20000004768372,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOFU FUME,0.0,0.0,0.0,0.0,0.0,0.0,2.79999995231628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNITED STATES,7,0.0,711.0,0.0,170.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21060473613000.0,0.0,0.0,20.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLANT KITCHEN ORGANIC SUPER FIRM TOFU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNITED KINGDOM,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GBR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2704609160088.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOFU,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNITED KINGDOM,2,77.0,640.0,0.0,153.0,0.0,9.9,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GBR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,2704609160088.0,0.0,0.0,13.6,0.15,1.9,0.0,0.06,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FROZEN FISH TOFU,0.0,0.0,0.0,0.0,0.0,0.0,6.1999998092651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRANCE,7,0.0,1088.0,0.0,260.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2639008701648.0,0.0,0.0,11.0,1.2,7.0,0.0,0.48,0.0,0.0,0.0,5.0999999046326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GENERAL TSO'S TOFU,0.0,0.0,0.0,0.0,0.0,0.059,20.78431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNITED STATES,7,0.0,607.0,0.0,145.09803921569,0.0,5.0980392156863,1.1764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00106,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,21060473613000.0,0.0,0.0,4.3137254901961,0.7843137254902,0.58823529411765,0.0,0.31372549019608,0.0,0.0,0.0,7.0588235294118,0.0,0.0,0.0002352,0.0,0.0,0.0,7.8e-05,0.0,0.0235,0.0,0.0,0.0,0.0,0.0
TAMOMA TOFU FIRM TOFN,0.0,0.0,0.0,0.0,0.0,0.118,4.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNITED STATES,7,0.0,393.0,0.0,94.0,0.0,4.71,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00127,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-7.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,21060473613000.0,0.0,0.0,9.41,0.03,1.18,0.0,0.012,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KOREAN RED TOFU BOWL,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SWITZERLAND,7,0.0,623.0,0.0,149.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,739913619797.0,0.0,0.0,4.8,1.2,0.6,0.0,0.48,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"KIBUN FOODS, FRIED SURIMI SEAFOOD MIXED WITH TOFU",0.0,0.0,0.0,0.0,0.0,0.0,8.24,0.0,0.0,0.0,0.006,0.0,0.0,0.0,UNITED STATES,7,0.0,736.0,0.0,176.0,0.0,14.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,21060473613000.0,0.0,0.0,5.88,0.8225,1.76,0.0,0.329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOFU,0.0,0.0,0.0,0.0,0.0,0.0,2.3529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNITED STATES,2,77.0,345.0,0.0,82.352941176471,0.0,4.7058823529412,2.3529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21060473613000.0,0.0,0.0,8.2352941176471,0.0,0.58823529411765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOFUTTI VERY VANILLA ICE CREAM,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNITED STATES,7,0.0,1255.0,0.0,300.0,0.0,18.571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21060473613000.0,0.0,0.0,2.8571428571429,0.46428571428573,2.8571428571429,0.0,0.185714285714292,0.0,0.0,0.0,22.857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TOFUTTI, BETTER THAN CREAM CHEESE, FRENCH ONION",0.0,0.0,0.0,0.0,0.0,0.0,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNITED STATES,4,34.0,837.0,0.0,200.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,21060473613000.0,0.0,0.0,3.33,1.0,6.67,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"CREAMY SMOOTH GARLIC &HERB, TOFUTTI",0.0,0.0,0.0,0.0,0.0,0.0,6.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRANCE,7,0.0,837.0,0.0,200.0,0.0,16.666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2639008701648.0,0.0,0.0,3.3333333333333,1.0,6.6666666666667,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAD THAI WITH TOFU,0.0,0.0,0.0,0.0,0.0,0.045,23.048327137546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNITED STATES,7,0.0,575.0,0.0,137.54646840149,0.0,3.3457249070632,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00074,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,21060473613000.0,0.0,0.141,4.089219330855,0.67843866171002,0.55762081784387,0.0,0.271375464684008,0.0,0.0,0.0,7.0631970260223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOFT TOFU,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRENCH POLYNESIA,7,0.0,251.0,0.0,60.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PYF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5731835679.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORGANIC TOFU FIRM,0.0,0.0,0.0,0.0,0.0,0.1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNITED STATES,2,79.0,335.0,0.0,80.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,21060473613000.0,0.002,0.02,8.0,0.0127,0.5,0.0,0.00508,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORGANIC SOFT TOFU,0.0,0.0,0.0,0.0,0.0,0.118,2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNITED STATES,7,0.0,297.0,0.0,71.0,0.0,3.53,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00127,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.59,1,-6.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,21060473613000.0,1.76,0.0,8.24,0.06,0.0,0.0,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORGANIC EXTRA FIRM TOFU,0.0,0.0,0.0,0.0,0.0,0.17,3.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNITED STATES,1,84.0,394.0,0.0,94.12,0.0,4.71,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,21060473613000.0,0.0025,0.096,10.59,0.0448,0.59,0.0,0.01792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORGANIC SILKEN TOFU,0.0,0.0,0.0,0.0,0.0,0.0918,2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNITED STATES,2,79.0,196.0,0.0,47.1,0.0,2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000847,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,21060473613000.0,1.18,0.221,4.71,0.0149,0.0,0.0,0.00598,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIFE FIRM TOFU,0.0,0.0,0.0,0.0,0.0,0.176,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNITED STATES,7,0.0,222.0,0.0,53.0,0.0,1.76,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00169,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-6.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,21060473613000.0,1.18,0.0,9.41,0.19,0.0,0.0,0.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0005295,2.12e-06,0.0,0.0,0.0,0.0,0.0,3.525e-06,0.0,0.0,0.0,0.0
ORGANIC CUBED SUPER FIRM TOFU,0.0,0.0,0.0,0.0,0.0,0.235,3.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNITED STATES,7,0.0,494.0,0.0,118.0,0.0,5.88,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00169,USA,0.0,0.0,0.0,0.0,0.0,0.0,1.76,1,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,21060473613000.0,3.53,0.0,12.94,0.045,1.18,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
